symbol,news
TPH,"[{'title': 'How The Sumitomo Deal Is Rewriting The Tri Pointe Homes (TPH) Investment Story', 'publisher': 'Simply Wall St.', 'link': 'https://finance.yahoo.com/markets/stocks/articles/sumitomo-deal-rewriting-tri-pointe-110840975.html', 'summary': 'Price targets for Tri Pointe Homes now cluster around US$47 per share, matching the agreed acquisition price that many analysts are using as their reference point. Research updates explain this move as a shift toward treating the stock as a deal driven situation, with ratings and targets keyed to the announced cash consideration rather than long term growth assumptions. Keep reading to see how this evolving narrative could matter for how you think about risk, timing, and potential outcomes...', 'pub_date': '2026-04-28T11:08:40Z', 'formatted_date': '04-28-2026'}]"
TECL,[]
NTES,[]
PG,[]
AMZN,[]
VRT,[]
SCHC,[]
AFG,[]
TRP,[]
BJ,[]
FLR,"[{'title': 'Fluor Reshapes Risk With Reimbursable Model And NuScale-Funded Buyback', 'publisher': 'Simply Wall St.', 'link': 'https://finance.yahoo.com/markets/stocks/articles/fluor-reshapes-risk-reimbursable-model-220724432.html', 'summary': 'Fluor (NYSE:FLR) is shifting its core business toward a capital efficient reimbursable services model. The company is backing this move with a substantial share repurchase program. Fluor plans to fund a significant part of the buyback through the sale of its stake in NuScale. Fluor sits at the intersection of engineering, procurement and construction services, a space where contract structure can have a major impact on earnings stability. Moving away from large fixed price projects toward...', 'pub_date': '2026-04-27T22:07:24Z', 'formatted_date': '04-27-2026'}]"
BHF,[]
VSTS,[]
PUK,[]
JKHY,[]
KIE,[]
BILI,[]
CRUX,[]
CRC,[]
BKH,[]
SCHD,"[{'title': 'This CEF Appears Down From Its 1986 Prices, but It’s Hiding a Lovely Secret', 'publisher': '24/7 Wall St.', 'link': 'https://247wallst.com/investing/2026/04/27/this-cef-appears-down-from-its-1986-prices-but-its-hiding-a-lovely-secret/', 'summary': 'The Gabelli Equity Trust launched in August 1986 with an initial NAV of $9.34. Today, shares trade near $5.57. On a chart, that looks like a 40% loss over nearly four decades. Pull up any stock screener, and GAB appears to have destroyed capital since the Reagan administration. That first impression is completely wrong. What ... This CEF Appears Down From Its 1986 Prices, but It’s Hiding a Lovely Secret', 'pub_date': '2026-04-27T23:43:29Z', 'formatted_date': '04-27-2026'}]"
TLRY,[]
CNI,[]
HR,[]
VERI,[]
QDEL,[]
QTRX,[]
BETA,[]
YSWY,[]
ITRI,[]
NFLX,"[{'title': '25 Billion Reasons to Buy Netflix Stock Right Now', 'publisher': 'Motley Fool', 'link': 'https://www.fool.com/investing/2026/04/29/25-billion-reasons-to-buy-netflix-stock-right-now/', 'summary': ""The stock hasn't been this cheap in three years, and Netflix is putting its money where its mouth is."", 'pub_date': '2026-04-29T19:18:03Z', 'formatted_date': '04-29-2026'}]"
MGA,[]
ORLY,[]
BSOL,[]
OFRM,[]
CPRT,[]
EBAY,[]
EQIX,[]
IBKR,[]
RPD,[]
TSCO,"[{'title': 'Want Income for Life? Here Are 3 Stocks to Buy Now and Never Sell.', 'publisher': 'Motley Fool', 'link': 'https://www.fool.com/investing/2026/04/29/want-income-for-life-here-are-3-stocks-to-buy-now/', 'summary': 'All three outfits are built to last, capable of pushing through temporary headwinds to extend their long-term growth track records.', 'pub_date': '2026-04-29T19:13:00Z', 'formatted_date': '04-29-2026'}]"
EDIT,[]
CC,[]
CALX,[]
BEAM,[]
GMAB,[]
HAYW,[]
FRT,[]
CNP,[]
KEX,[]
XRX,"[{'title': '3 Services Stocks We’re Skeptical Of', 'publisher': 'StockStory', 'link': 'https://finance.yahoo.com/markets/stocks/articles/3-services-stocks-skeptical-155655804.html', 'summary': 'Business services providers play a critical role for enterprises, assisting them with everything from new hardware integrations to consulting and marketing. Still, investors are uneasy as firms face challenges from AI-driven disruptors and tightening corporate budgets. These doubts have certainly contributed to the industry’s recent underperformance - over the past six months, services stocks were flat while the S&P 500 was up 3.4%.', 'pub_date': '2026-04-27T15:56:55Z', 'formatted_date': '04-27-2026'}]"
HPE,[]
KSS,[]
EPR,[]
HUBB,[]
FHN,[]
ASPN,[]
TLN,[]
INSM,[]
VIR,[]
SNDK,"[{'title': 'These Stocks Are Today’s Movers: Intel, NXP Semiconductors, Humana, Seagate, Bloom Energy, Avis, Robinhood, and More', 'publisher': 'Barrons.com', 'link': 'https://www.barrons.com/articles/stock-movers-3ec2a7c6?siteid=yhoof2&yptr=yahoo', 'summary': 'Seagate Technology stock surges on strong earnings, delivering a boost to peers in the memory and storage space.', 'pub_date': '2026-04-29T19:39:00Z', 'formatted_date': '04-29-2026'}]"
IGC,[]
DTM,[]
UGI,[]
XXI,[]
SEE,[]
BYD,[]
TMHC,[]
SIRI,[]
PARR,[]
DXCM,"[{'title': 'DXCM or MASI: Which Is the Better Value Stock Right Now?', 'publisher': 'Zacks', 'link': 'https://finance.yahoo.com/markets/stocks/articles/dxcm-masi-better-value-stock-154003307.html', 'summary': 'DXCM vs. MASI: Which Stock Is the Better Value Option?', 'pub_date': '2026-04-29T15:40:03Z', 'formatted_date': '04-29-2026'}]"
EA,[]
CELH,[]
HUM,[]
VNET,[]
CRF,[]
SLM,[]
BILL,[]
SPWR,[]
HGV,[]
SNN,"[{'title': 'European Equities Traded in the US as American Depositary Receipts Track Lower in Monday Trading', 'publisher': 'MT Newswires', 'link': 'https://finance.yahoo.com/markets/world-indices/articles/european-equities-traded-us-american-151718482.html', 'summary': 'European equities traded in the US as American depositary receipts were trending lower late Monday m', 'pub_date': '2026-04-27T15:17:18Z', 'formatted_date': '04-27-2026'}]"
ITOT,[]
NET,[]
CHWY,[]
SPHQ,[]
ITW,[]
LKQ,[]
FLRN,[]
ASB,[]
LIN,[]
FN,"[{'title': 'High Growth Tech Stocks To Watch In The US April 2026', 'publisher': 'Simply Wall St.', 'link': 'https://finance.yahoo.com/markets/stocks/articles/high-growth-tech-stocks-watch-173828829.html', 'summary': 'Over the last 7 days, the United States market has remained flat, although it is up 29% over the past year with earnings forecast to grow by 16% annually. In this context of steady growth, identifying high-growth tech stocks involves looking for companies that demonstrate strong innovation and adaptability to capitalize on these positive market conditions.', 'pub_date': '2026-04-29T17:38:28Z', 'formatted_date': '04-29-2026'}]"
CYN,[]
PPL,[]
CVX,[]
RCL,[]
RIVN,[]
XRP,[]
GXO,[]
OC,[]
ADT,[]
WLTH,"[{'title': 'Is\xa0Wealthfront\xa0Corporation (WLTH)\xa0A Good Stock\xa0To\xa0Buy Now?', 'publisher': 'Insider Monkey', 'link': 'https://finance.yahoo.com/markets/stocks/articles/wealthfront-corporation-wlth-good-stock-214005389.html', 'summary': 'Is WLTH a good stock to buy? We came across a bullish thesis on Wealthfront Corporation on Obscure Stocks’s Substack. In this article, we will summarize the bulls’ thesis on WLTH. Wealthfront Corporation’s share was trading at $10.98 as of April 20th. WLTH’s trailing and forward P/E were 72.64 and 15.36 respectively according to Yahoo Finance. Wealthfront (WLTH) is a capital-light, next-generation […]', 'pub_date': '2026-04-26T21:40:05Z', 'formatted_date': '04-26-2026'}]"
SAIA,[]
MI,[]
CNNE,[]
CRK,[]
MAR,[]
AVA,[]
ROKU,[]
STGW,[]
AGRO,[]
VET,"[{'title': 'Vermilion Energy (VET) Reports Next Week: Wall Street Expects Earnings Growth', 'publisher': 'Zacks', 'link': 'https://finance.yahoo.com/markets/stocks/articles/vermilion-energy-vet-reports-next-140024010.html', 'summary': ""Vermilion (VET) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations."", 'pub_date': '2026-04-29T14:00:24Z', 'formatted_date': '04-29-2026'}]"
WAY,[]
GPRK,[]
VISN,[]
ICE,[]
EBND,[]
PKG,[]
SPMO,[]
NICE,[]
ABR,[]
AR,"[{'title': 'Best Value Stocks to Buy for April 29th', 'publisher': 'Zacks', 'link': 'https://finance.yahoo.com/markets/stocks/articles/best-value-stocks-buy-april-074900649.html', 'summary': 'BP, DVN and GLP made it to the Zacks Rank #1 (Strong Buy) value stocks list on April 29th, 2026.', 'pub_date': '2026-04-29T07:49:00Z', 'formatted_date': '04-29-2026'}]"
CYH,[]
RXO,[]
UA,[]
ZBH,[]
BR,[]
KN,[]
DNOW,[]
DLB,[]
DNP,[]
CRWD,"[{'title': 'F1 Thought the Mercedes Dynasty Was Over. Toto Wolff Was Plotting to Bring It Back.', 'publisher': 'The Wall Street Journal', 'link': 'https://www.wsj.com/sports/formula-one-mercedes-32badc2e?siteid=yhoof2&yptr=yahoo', 'summary': 'Five years since it last won a constructors’ title, the team has won the first three Grands Prix of the season.', 'pub_date': '2026-04-28T19:00:00Z', 'formatted_date': '04-28-2026'}]"
EXC,[]
STRL,[]
BAYRY,[]
JEF,[]
COHR,[]
TTD,[]
ESPR,[]
AVTR,[]
APPS,[]
ESRT,"[{'title': 'How The Empire State Realty Trust (ESRT) Story Is Evolving After Lower Price Targets', 'publisher': 'Simply Wall St.', 'link': 'https://finance.yahoo.com/markets/stocks/articles/empire-state-realty-trust-esrt-221328642.html', 'summary': 'Empire State Realty Trust is in focus after its fair value estimate was trimmed from $7.26 to $6.86, broadly aligning with Street price targets that have shifted from $8 to $7. Analysts pairing the new $7 target with Neutral and In Line ratings suggest a more balanced setup, where expectations have been reset but existing views on the company’s positioning remain intact. Read on to see how to interpret these revised targets and track the evolving narrative around risk and reward. Stay updated...', 'pub_date': '2026-04-07T22:13:28Z', 'formatted_date': '04-07-2026'}]"
RWT,[]
VST,[]
QURE,[]
FHI,[]
UE,[]
ARXS,[]
MBC,[]
ST,[]
IVZ,[]
CRMD,"[{'title': 'CorMedix Outlines Post-Melinta Growth, Q2 REZZAYO Phase 3 Catalyst and DefenCath Reimbursement Shift', 'publisher': 'MarketBeat', 'link': 'https://www.marketbeat.com/instant-alerts/cormedix-outlines-post-melinta-growth-q2-rezzayo-phase-3-catalyst-and-defencath-reimbursement-shift-2026-04-15/?utm_source=yahoofinance&utm_medium=yahoofinance', 'summary': 'CorMedix (NASDAQ:CRMD) Chief Executive Officer Joe Todisco outlined the company’s evolving strategy and upcoming catalysts during a fireside chat at Needham & Company’s 25th Annual Healthcare Conference, emphasizing recent portfolio expansion, an approaching Phase 3 data readout for REZZAYO, and', 'pub_date': '2026-04-15T13:04:04Z', 'formatted_date': '04-15-2026'}]"
REET,[]
TMUS,[]
DGX,[]
VSCO,[]
ABT,[]
H,[]
TMC,[]
ARES,[]
SNXX,[]
JNJ,"[{'title': 'AbbVie Beats Earnings Estimates, Boosts 2026 Outlook. What It Means for the Stock.', 'publisher': 'Barrons.com', 'link': 'https://www.barrons.com/articles/abbvie-earnings-stock-price-d3cbc66c?siteid=yhoof2&yptr=yahoo', 'summary': 'AbbVie  stock rose Wednesday after the pharmaceutical company reported better-than-expected quarterly earnings.  AbbVie  lifted its guidance for adjusted per-share earnings in 2026 to between $14.08 and $14.28, from a previous range of $13.96 to $14.16.  Shares of AbbVie rose 3.1% to $203.90 in afternoon trading.', 'pub_date': '2026-04-29T18:46:00Z', 'formatted_date': '04-29-2026'}]"
NAVI,[]
MLKN,[]
ALL,[]
SWX,[]
BBAI,[]
ROP,[]
AVEX,[]
REI,[]
WMB,[]
LCTX,"[{'title': 'Niagen Bioscience And 2 Additional Promising Penny Stocks For Your Consideration', 'publisher': 'Simply Wall St.', 'link': 'https://finance.yahoo.com/markets/stocks/articles/niagen-bioscience-2-additional-promising-180523277.html', 'summary': 'Over the last 7 days, the United States market has risen by 4.4%, and in the past year, it has climbed an impressive 32%, with earnings expected to grow by 16% annually. While penny stocks might seem like a relic from earlier market times, they continue to represent smaller or less-established companies that can offer significant value when chosen wisely. By focusing on those with strong financials and clear growth potential, investors can uncover opportunities in these niche stocks that may...', 'pub_date': '2026-04-15T18:05:23Z', 'formatted_date': '04-15-2026'}]"
CRBG,[]
HE,[]
LYB,[]
ETN,[]
FXI,[]
CART,[]
BTSG,[]
ENB,[]
GRMN,[]
DAL,"[{'title': 'Landstar Q1 Earnings & Revenues Top Estimates, Improves Year Over Year', 'publisher': 'Zacks', 'link': 'https://finance.yahoo.com/markets/stocks/articles/landstar-q1-earnings-revenues-top-180000811.html', 'summary': 'LSTR tops Q1 estimates with earnings up 36.5% and revenue growth, as stronger truck transport demand and rate environment drive improved performance.', 'pub_date': '2026-04-29T18:00:00Z', 'formatted_date': '04-29-2026'}]"
HTZ,[]
LEA,[]
CEG,[]
TT,[]
AVNS,[]
THC,[]
BX,[]
GLNCY,[]
ENR,[]
RAMP,"[{'title': 'Is LiveRamp (RAMP) Quietly Redefining TV Data Connectivity With DIRECTV’s Expanded CAPI Integration?', 'publisher': 'Simply Wall St.', 'link': 'https://finance.yahoo.com/markets/stocks/articles/liveramp-ramp-quietly-redefining-tv-030725806.html', 'summary': 'In April 2026, DIRECTV Advertising announced it had expanded its relationship with LiveRamp by integrating LiveRamp’s Conversions API Hub into DIRECTV’s advertising platform, enhancing closed-loop attribution, privacy-focused server-to-server measurement, and real-time conversion insights across its premium digital and TV inventory. This move makes DIRECTV Advertising the first multichannel video programming distributor to offer a connector from LiveRamp’s CAPI Hub, highlighting growing...', 'pub_date': '2026-04-18T03:07:25Z', 'formatted_date': '04-18-2026'}]"
MCHP,[]
FPS,[]
BRN,[]
DD,[]
RMD,[]
POOL,[]
SAIC,[]
HON,[]
HP,[]
EXE,"[{'title': 'Expand Energy Q1 Earnings Call Highlights', 'publisher': 'MarketBeat', 'link': 'https://www.marketbeat.com/instant-alerts/expand-energy-q1-earnings-call-highlights-2026-04-29/?utm_source=yahoofinance&utm_medium=yahoofinance', 'summary': 'Expand Energy (NASDAQ:EXE) executives highlighted strong free cash flow generation, ongoing debt reduction, and a growing emphasis on marketing and commercial initiatives during the company’s 2026 first-quarter earnings call. Interim President and CEO Mike Wichterich said the company is pursuing mar', 'pub_date': '2026-04-29T15:43:21Z', 'formatted_date': '04-29-2026'}]"
MAX,[]
CNO,[]
PURR,[]
FLNA,[]
REZI,[]
SM,[]
BRBR,[]
GT,[]
UNM,[]
QQQ,"[{'title': 'Exchange-Traded Funds Lower as US Equities Fall After Midday', 'publisher': 'MT Newswires', 'link': 'https://finance.yahoo.com/markets/stocks/articles/exchange-traded-funds-lower-us-171943656.html', 'summary': 'Broad Market Indicators Broad-market exchange-traded fund IWM and IVV declined. Actively trade', 'pub_date': '2026-04-29T17:19:43Z', 'formatted_date': '04-29-2026'}]"
CL,[]
FNF,[]
PLTR,[]
NTNX,[]
VYX,[]
VRSN,[]
ING,[]
TPL,[]
AMD,[]
AMH,"[{'title': 'Essex Property Trust (ESS) Tops Q1 FFO and Revenue Estimates', 'publisher': 'Zacks', 'link': 'https://finance.yahoo.com/markets/stocks/articles/essex-property-trust-ess-tops-214504245.html', 'summary': 'Essex Property Trust (ESS) delivered FFO and revenue surprises of +2.60% and +0.70%, respectively, for the quarter ended March 2026. Do the numbers hold clues to what lies ahead for the stock?', 'pub_date': '2026-04-28T21:45:04Z', 'formatted_date': '04-28-2026'}]"
V,[]
FOUR,[]
CDW,[]
BBVA,[]
FLS,[]
FTDR,[]
QUAL,[]
ARTY,[]
DRH,[]
SNDL,"[{'title': 'SNDL Inc. Q1 2026 Earnings Call Summary', 'publisher': 'Moby', 'link': 'https://app.moby.co/home/research/tools/earningsCalendar/earnings-sndl-inc-q1-2026-earnings-call-summary?utm_source=yahoo_finance&utm_medium=rss', 'summary': ""Moby summary of SNDL Inc.'s Q1 2026 earnings call"", 'pub_date': '2026-04-29T16:46:43Z', 'formatted_date': '04-29-2026'}]"
VAC,[]
PICK,[]
HQY,[]
PHG,[]
PAR,[]
CARR,[]
PATH,[]
UAA,[]
BPOP,[]
EWC,"[{'title': 'This Group Of ETFs Is Brimming With Charts Near Buy Points', 'publisher': ""Investor's Business Daily"", 'link': 'https://www.investors.com/news/international-stocks-ewh-eww-ewg-ewq-etfs/?src=A00220&yptr=yahoo', 'summary': ""While the international stock ETFs' chart patterns are bullish, some technical aspects are concerning."", 'pub_date': '2026-04-27T19:40:45Z', 'formatted_date': '04-27-2026'}]"
SMG,[]
T,[]
LAZ,[]
ACI,[]
OIS,[]
SLV,[]
INVH,[]
MDLZ,[]
LYFT,[]
HPQ,"[{'title': ""Apple's Q2 Earnings: Strong iPhone 17 Shipment to Aid Top-Line Growth"", 'publisher': 'Zacks', 'link': 'https://finance.yahoo.com/markets/stocks/articles/apples-q2-earnings-strong-iphone-170900237.html', 'summary': ""Apple's Q2 FY26 results may ride on iPhone 17 momentum, with new Macs and iPads also setting up modest segment growth."", 'pub_date': '2026-04-29T17:09:00Z', 'formatted_date': '04-29-2026'}]"
EWL,[]
AMRZ,[]
GILD,[]
BRKR,[]
DAN,[]
PSN,[]
CUBE,[]
ERII,[]
MEOH,[]
UNH,"[{'title': ""Opinion: It's Time to Load Up on UnitedHealth Group Stock"", 'publisher': 'Motley Fool', 'link': 'https://www.fool.com/investing/2026/04/29/opinion-its-time-to-load-up-on-unitedhealth-group/', 'summary': 'The healthcare giant could be turning the corner after a rough patch.', 'pub_date': '2026-04-29T19:55:00Z', 'formatted_date': '04-29-2026'}]"
GPN,[]
IMAX,[]
MRLN,[]
MDU,[]
GEVO,[]
GEO,[]
CFG,[]
COLB,[]
SUPN,[]
TPC,"[{'title': '3 Russell 2000 Stocks Walking a Fine Line', 'publisher': 'StockStory', 'link': 'https://finance.yahoo.com/markets/stocks/articles/3-russell-2000-stocks-walking-234055781.html', 'summary': 'The Russell 2000 (^RUT) is packed with potential breakout stocks, thanks to its focus on smaller companies with high growth potential. However, smaller size also means these businesses often lack the resilience and financial flexibility of large-cap firms, making careful selection crucial.', 'pub_date': '2026-04-28T23:40:55Z', 'formatted_date': '04-28-2026'}]"
KWEB,[]
IT,[]
XYL,[]
RNG,[]
CVLT,[]
AMPY,[]
PNFP,[]
CAVA,[]
VB,[]
GLPI,"[{'title': ""This Sleepy Casino REIT Is an Income Lover's Dream"", 'publisher': 'Motley Fool', 'link': 'https://www.fool.com/investing/2026/04/29/this-sleepy-casino-reit-is-an-income-lovers-dream/', 'summary': 'Of the two major casino REITs, Gaming and Leisure Properties gets less attention, but its income story is potentially potent.', 'pub_date': '2026-04-29T14:50:00Z', 'formatted_date': '04-29-2026'}]"
BABA,[]
PD,[]
NMRK,[]
PAGP,[]
TDS,[]
NMFC,[]
LRCX,[]
HELE,[]
DUK,[]
VWO,"[{'title': 'Global Equity ETFs in Focus as AI Optimism Drives Fresh Inflows', 'publisher': 'Zacks', 'link': 'https://finance.yahoo.com/markets/stocks/articles/global-equity-etfs-focus-ai-164100214.html', 'summary': 'AI optimism and easing volatility fuel a $48.7B surge into global equity funds. Here are some global ETFs to consider.', 'pub_date': '2026-04-24T16:41:00Z', 'formatted_date': '04-24-2026'}]"
HUN,[]
BEPC,[]
GOOG,[]
EXLS,[]
CCC,[]
DXJ,[]
ARMK,[]
IMO,[]
AA,[]
SEIC,"[{'title': 'Why The SEI Investments (SEIC) Story Is Shifting As Analysts Reset Expectations', 'publisher': 'Simply Wall St.', 'link': 'https://finance.yahoo.com/markets/stocks/articles/why-sei-investments-seic-story-011032333.html', 'summary': 'The updated fair value estimate for SEI Investments has moved from US$97.43 to US$104.00, a shift that puts a fresh spotlight on how analysts are framing the stock today. Recent reports show price targets being raised and cut in quick succession, creating a live debate over what you should be willing to pay and how much execution risk you want to accept. Keep reading to see how to interpret this evolving narrative and what to watch as views continue to adjust. Stay updated as the Fair Value...', 'pub_date': '2026-04-27T01:10:32Z', 'formatted_date': '04-27-2026'}]"
DBC,[]
XOM,[]
SCHQ,[]
SWK,[]
SNPS,[]
RYN,[]
TTI,[]
UMC,[]
TKO,[]
VTI,"[{'title': 'The 95% Club: Why Nearly Every American Stopped Trading Their 401(k)', 'publisher': '24/7 Wall St.', 'link': 'https://247wallst.com/investing/2026/04/28/the-95-club-why-nearly-every-american-stopped-trading-their-401k/', 'summary': 'The image of the retail day trader hunched over four monitors, scalping options between Slack messages, has dominated financial media since the meme stock era. The reality inside the average 401(k) plan looks nothing like that. According to Vanguard’s 2025 How America Saves report, only 5% of nonadvised participants made any portfolio exchanges in 2024, ... The 95% Club: Why Nearly Every American Stopped Trading Their 401(k)', 'pub_date': '2026-04-28T18:44:45Z', 'formatted_date': '04-28-2026'}]"
REXR,[]
TD,[]
VT,[]
AME,[]
VFC,[]
ACHR,[]
HMH,[]
GIL,[]
MMSI,[]
NVT,"[{'title': 'Is It Too Late To Consider nVent Electric (NVT) After Its 12 Month 153.6% Rally?', 'publisher': 'Simply Wall St.', 'link': 'https://finance.yahoo.com/markets/stocks/articles/too-consider-nvent-electric-nvt-140857346.html', 'summary': ""Before getting into detailed models, you might be asking a simple question: with nVent Electric shares around US$138.30, does the current price still make sense after such a strong run? Over the last week the stock returned 0.9%, over the past month 18.2%, year to date 29.5%, and over the last 12 months 153.6%, with a 3 year return of 235.3% and a 5 year return of 379.6%. Recent coverage has focused on nVent Electric's role as a provider of electrical connection and protection solutions,..."", 'pub_date': '2026-04-29T14:08:57Z', 'formatted_date': '04-29-2026'}]"
SBUX,[]
ENTG,[]
ESI,[]
FIBK,[]
VSEC,[]
NWL,[]
CHKP,[]
BRX,[]
TRI,[]
HIW,"[{'title': 'HIW Q1 FFO Meets Estimates, Revenues Top on Rent Growth', 'publisher': 'Zacks', 'link': 'https://finance.yahoo.com/markets/stocks/articles/hiw-q1-ffo-meets-estimates-150500531.html', 'summary': 'HIW Q1 FFO matches estimates as revenues beat on rent growth. Leasing hits 958k sq ft, with 19.4% GAAP rent gains.', 'pub_date': '2026-04-29T15:05:00Z', 'formatted_date': '04-29-2026'}]"
SGOV,[]
NXPI,[]
ELS,[]
STX,[]
XLV,[]
IGR,[]
JACK,[]
JPM,[]
KNF,[]
REGN,"[{'title': 'Regeneron Pharmaceuticals, Inc. Q1 2026 Earnings Call Summary', 'publisher': 'Moby', 'link': 'https://app.moby.co/home/research/tools/earningsCalendar/earnings-regeneron-pharmaceuticals-inc-q1-2026-earnings-call-summary?utm_source=yahoo_finance&utm_medium=rss', 'summary': ""Moby summary of Regeneron Pharmaceuticals, Inc.'s Q1 2026 earnings call"", 'pub_date': '2026-04-29T16:47:46Z', 'formatted_date': '04-29-2026'}]"
EPAM,[]
ELV,[]
LMRI,[]
URG,[]
ASML,[]
TRU,[]
BBBY,[]
RYTM,[]
CAKE,[]
TBBK,"[{'title': 'Bancorp Q1 Earnings Call Highlights', 'publisher': 'MarketBeat', 'link': 'https://www.marketbeat.com/instant-alerts/bancorp-q1-earnings-call-highlights-2026-04-27/?utm_source=yahoofinance&utm_medium=yahoofinance', 'summary': 'Bancorp (NASDAQ:TBBK) management used its first-quarter 2026 earnings call to highlight continued growth in its fintech-focused businesses, rapid expansion in credit sponsorship lending, and reiterated full-year earnings and capital return targets, while also providing updates on asset quality and a', 'pub_date': '2026-04-27T18:43:02Z', 'formatted_date': '04-27-2026'}]"
MSFT,[]
IDXX,[]
ALLO,[]
AUPH,[]
ASX,[]
WDAY,[]
AEIS,[]
MORN,[]
KW,[]
PHR,"[{'title': ""Can OptimizeRx's Cash Strength Cushion Near-Term Headwinds?"", 'publisher': 'Zacks', 'link': 'https://finance.yahoo.com/markets/stocks/articles/optimizerxs-cash-strength-cushion-near-140800059.html', 'summary': ""OPRX's rising cash flow, DAAP adoption and expanding pharma ties boost outlook despite near-term revenue softness and cautious client spending."", 'pub_date': '2026-04-21T14:08:00Z', 'formatted_date': '04-21-2026'}]"
SKT,[]
SBAC,[]
KEYS,[]
XRAY,[]
CBSH,[]
QBTS,[]
UAL,[]
DQ,"[{'title': 'Asian Equities Traded in the US as American Depositary Receipts Flat in Wednesday Trading', 'publisher': 'MT Newswires', 'link': 'https://finance.yahoo.com/markets/world-indices/articles/asian-equities-traded-us-american-143735897.html', 'summary': 'Asian equities traded in the US as American depositary receipts were little changed Wednesday mornin', 'pub_date': '2026-04-29T14:37:35Z', 'formatted_date': '04-29-2026'}]"
